key,sender,senderID,senderPlace,senderPlaceID,senderDate,addressee,addresseeID,addresseePlace,addresseePlaceID,addresseeDate,note,edition,page,source,sourceID,provenance,extent
,Johann Elias Bach,116216026,,,1740-11-29,Simon Friedrich von Meyern,,Halle,http://www.geonames.org/2911522,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,318
,Johann Elias Bach,116216026,,,1741-01-02,Simon Friedrich von Meyern,,Halle,http://www.geonames.org/2911522,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,318-319
,Johann Elias Bach,116216026,,,1741-01-03,Schaller,,,,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,321
,Johann Elias Bach,116216026,,,1741-01-08,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,238-240
,Johann Elias Bach,116216026,,,1741-01-16,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,P. S. zum vorhergehenden Brief,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,240-241
,Johann Elias Bach,116216026,,,1741-02-07,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,326
,Johann Elias Bach,116216026,,,1741-02-16,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,241-243
,Johann Elias Bach,116216026,,,1741-03-13,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,244-245
,Johann Elias Bach,116216026,,,1741-04-15,J. W. Marold,,Wittenberg,http://www.geonames.org/6548975,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,329
,Johann Elias Bach,116216026,,,1741-04-25,Johann Andreas Schüßler,,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,332-333
,Johann Elias Bach,116216026,,,1741-04-26,Simon Friedrich von Meyern,,Halle,http://www.geonames.org/2911522,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,334-335
,Johann Elias Bach,116216026,,,1741-04-29,J. W. Marold,,Wittenberg,http://www.geonames.org/6548975,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,336
,Johann Elias Bach,116216026,,,1741-05-01,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,246-248
,Johann Elias Bach,116216026,,,1741-06-26,Simon Friedrich von Meyern,,Halle,http://www.geonames.org/2911522,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,256
,Johann Elias Bach,116216026,,,1741-07-07,Cleve,,Nürnberg,http://www.geonames.org/2861650,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,344
,Johann Elias Bach,116216026,,,1741-07-12,Runge,,Wittenberg,http://www.geonames.org/6548975,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,345
,Johann Elias Bach,116216026,,,1741-08-18,Krämerinnung Leipzig,,Leipzig,http://www.geonames.org/2879139,,(im Auftrag von D. M. Lange),"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,350/255
,Johann Elias Bach,116216026,,,1741-08-28,Johann Andreas Schüßler,,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,357
,Johann Elias Bach,116216026,,,1741-09-13,J. W. Marold,,Jena,http://www.geonames.org/2895044,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,358
,Johann Elias Bach,116216026,,,1741-09-29,Simon Friedrich von Meyern,,Halle,http://www.geonames.org/2911522,,(im Auftrag von Anna Magdalena Bach),"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,362-363
,Johann Elias Bach,116216026,,,1741-10-02,Johann Heinrich von Meyern,136779751,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,361
,Johann Elias Bach,116216026,,,1741-10-02,Simon Friedrich von Meyern,,Halle,http://www.geonames.org/2911522,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,363-364
,Johann Elias Bach,116216026,,,1741-10-03,Georg Christoph Segnitz,122416198,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,365
,Johann Elias Bach,116216026,,,1741-10-03,J. G. Gampert,,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,366
,Johann Elias Bach,116216026,,,1741-10-13,Simon Friedrich von Meyern,,Halle,http://www.geonames.org/2911522,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,372-373
,Johann Elias Bach,116216026,,,1741-10-13,Wack,,Halle,http://www.geonames.org/2911522,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,371-372
,Johann Elias Bach,116216026,,,1741-10-14,F. Werner,,Wittenberg,http://www.geonames.org/6548975,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,373-374
,Johann Elias Bach,116216026,,,1741-10-24,J. W. Marold,,Jena,http://www.geonames.org/2895044,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,375-376
,Johann Elias Bach,116216026,,,1741-12-23,Gottlob Persigk,1018996605,Dresden,http://www.geonames.org/2935022,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,261-262
,Johann Elias Bach,116216026,,,1742-01-02,Gottlob Persigk,1018996605,Dresden,http://www.geonames.org/2935022,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,257-260
,Johann Elias Bach,116216026,,,1742-01-05,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,229-230
,Johann Elias Bach,116216026,,,1742-02-08,Friedrich Adam Segnitz,120257726,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,132-135
,Johann Elias Bach,116216026,,,1742-02-22,Johann Jacob Stößel,,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,144
,Johann Elias Bach,116216026,,,1742-03-16,Friedrich Adam Segnitz,120257726,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,149-150
,Johann Elias Bach,116216026,,,1742-03-16,Simon Friedrich von Meyern,,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,146-147
,Johann Elias Bach,116216026,,,1742-03-24,Daniel Gottfried Schreber,118795430,Weißensee,http://www.geonames.org/2811860,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,154-155
,Johann Elias Bach,116216026,,,1742-03-24,Gottlieb Salomon Schreber,120735466,Tennstedt,http://www.geonames.org/2953325,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,153-154
,Johann Elias Bach,116216026,,,1742-03-24,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,152-153
,Johann Elias Bach,116216026,,,1742-04-07,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,155-156
,Johann Elias Bach,116216026,,,1742-04-18,Gottlob Persigk,1018996605,Dresden,http://www.geonames.org/2935022,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,164-165
,Johann Elias Bach,116216026,,,1742-04-18,Johann Stängel,104223596,Roßleben,http://www.geonames.org/2844651,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,165
,Johann Elias Bach,116216026,,,1742-04-18,Wolfgang Christoph Limpach,1147411379,Schwebheim,http://www.geonames.org/2834651,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,156-157
,Johann Elias Bach,116216026,,,1742-04-24,Gottlieb Salomon Schreber,120735466,Tennstedt,http://www.geonames.org/2953325,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,170-172
,Johann Elias Bach,116216026,,,1742-05-09,Koch,,Wurzen,http://www.geonames.org/2805597,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,174
,Johann Elias Bach,116216026,,,1742-05-13,Gottlob Persigk,1018996605,Dresden,http://www.geonames.org/2935022,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,176179
,Johann Elias Bach,116216026,,,1742-05-30,Höflich,,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,180-181
,Johann Elias Bach,116216026,,,1742-06-03,Gottlieb Salomon Schreber,120735466,Tennstedt,http://www.geonames.org/2953325,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,181-183
,Johann Elias Bach,116216026,,,1742-06-05,Daniel Gottfried Schreber,118795430,Weißensee,http://www.geonames.org/2811860,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,185-186
,Johann Elias Bach,116216026,,,1742-06-05,Johann Stängel,104223596,Roßleben,http://www.geonames.org/2844651,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,183-185
,Johann Elias Bach,116216026,,,1742-07-14,Jacob Samuel Schröer,121201082,Wildenhain,http://www.geonames.org/2808946,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,190/73
,Johann Elias Bach,116216026,,,1742-07-23,Daniel Gottfried Schreber,118795430,Weißensee,http://www.geonames.org/2811860,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,73
,Johann Elias Bach,116216026,,,1742-08-18,Gottlob Persigk,1018996605,Doberlug-Kirchhain,http://www.geonames.org/2936631,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,74-75
,Johann Elias Bach,116216026,,,1742-09-22,Daniel Gottfried Schreber,118795430,Weißensee,http://www.geonames.org/2811860,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,84-85
,Johann Elias Bach,116216026,,,1742-10-01,Johann Andreas Schüßler,,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,85-86
,Johann Elias Bach,116216026,,,1742-10-06,Frau von Spielhausen,,Drebach,http://www.geonames.org/2935303,,(im Auftrag von M. E. Hesemann),"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,95-97
,Johann Elias Bach,116216026,,,1741-09-13?,Johann Leberecht Schneider,,Weißenfels,http://www.geonames.org/2811899,,(im Auftrag von A. M. Bach),"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,359-360
,Johann Elias Bach,116216026,,,1742-01-05?,[Gottlob Persigk],1018996605,[Dresden],http://www.geonames.org/2935022,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,223-224
,Johann Elias Bach,116216026,,,1738-04?,Johann Englert,1014023939,Schweinfurt,http://www.geonames.org/2834498,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,58-59
,Johann Elias Bach,116216026,,,1741-07?,Johann Leberecht Schneider,,Weißenfels,http://www.geonames.org/2811899,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,347
,Johann Elias Bach,116216026,,,1742-09?,Daniel Gottfried Schreber,118795430,Weißensee,http://www.geonames.org/2811860,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,81-82
,Johann Elias Bach,116216026,,,1742-09?,Gottlieb Salomon Schreber,120735466,Tennstedt,http://www.geonames.org/2953325,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,83-84
,Johann Elias Bach,116216026,,,1744?,Georg Matthias Bose,117621757,,,,,"Odrich, Evelin und Peter Wollny, Hrsg., 2005. Die Briefentwürfe des Johann Elias Bach. 2., erw. Auflage. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 3. ISBN 3-487-12820-9",,D-LEb,,,222
